"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"wangzhaodeyu-27083","13 April 2020","Pure, unadulterated goodness.But let me move more, is hides in the music behind that broad and the deep love. Eventually Trappes led them to the vast and Infinitely Beautiful Albans, which had gone from despotism to freedom.","
            10/10
            "
"tedg","5 August 2008","After the relative disaster of ""Mama Mia,"" I watched this. I was convinced that the way that was made was drawn from old musicals like this. In particular the first number running through the woods was from this (and copied in countless other places).On watching this old gal, I was surprised both ways. Most of it is far worse than I remembered. I mean both that the cinematic methods seemed more tired now that we can see how limited it is. I also mean that the thing within, the story is meaningless. Is this how we think of falling in love today? Probably film romance comes through just as small an aperture now, but the notion here seems too direct.But it was also a surprise. There's one scene I had to watch over and over again. Its the scene where they give a puppet show to ""The Lonely Goatherd."" Its absolutely amazing, everything about it. Especially notable is the visual rhythm which is composed unlike anything else in the project and I assume was shot and edited by a different crew.Its a performance of a performance, which makes it unlike the rest of the film. The pace is managed differently for each of the three levels: puppeteers, puppets and viewers, but each pace is integrated into the others. Its a small achievement, but its sweet and compared to the rest of the film seems like ""Lawrence of Arabia.""Ted's Evaluation -- 2 of 3: Has some interesting elements.","
            10/10
            "
"fisherforrest","8 September 2002","Some critics have labelled it corn, but if it is, you'll never find a better variety. What more can you want? A beautiful cast, pleasant music, and fabulous scenery in the Austrian alps. Oh, sure, the camera is mostly very static, not much better than the Italian 1913 version of THE LAST DAYS OF POMPEII. Perhaps the Todd AO process camera was unwieldy,or perhaps the director just liked it that way. As for Julie Andrews, what other actress can all at the same time project vulnerability, strength, and emotional fire? There cannot be too many such. Eleanor Parker has a thankless role as a possible wife for the von Trapp paterfamilias, but we know from the start that she hasn't a prayer up against Maria, the postulant sent out from a nearby convent as governess for the von Trapp family seven kids. Just the same, Eleanor displays her usual talent and is an ornament to the film. At the end, as the family flees the Nazi anschluss into Austria, we finally get some action and a little camera movement, with tracking shots. Whatever cavils one may rake up, this is Julie Andrews' film, no question.","
            4/10
            "
"dan-259-431343","1 March 2019","Spoiler Alert:
Very simple here:
I saw this in the theater as a boy and have seen it on VHS, DVD, Blu Ray, The Hollywood Bowl Sing Along and I never tire of any part of this magnificent work of art. One of the best films on my top ten list of favorites. I have watched and enjoyed the Sound of Music at least a dozen times if not more.
I would have loved to have seen Christopher Plummer and Eleanor Parker receive Academy Award nominations. I also have always felt Julie Andrews deserved the oscar for best actress as well.","
            10/10
            "
"Honeybee-ct","19 November 2015","The beginning of the movie shows beautiful scenery of lakes, hills and greenery, which creates a sense of peace and tranquility. The panoramic views of mountains and hills are done on purpose for the author to set a scene. The blues lead to feelings of tranquility and peace, whilst the greens give an enriching feeling of life. The opening scenes create such beauty, and the styles of houses that are shown clearly dictate the wealth of the area. This is quite a contrast to the modest girl, singing with such an angelic voice, whose clothing does not show wealth, but modesty and simplicity. She is on her own in these beautiful hills, leading the viewers to believe she may want to escape and that she may be a solitary person...this movie is an absolute must to watch, rich with history, emotion and social privilege.","
            8/10
            "
"slokes","8 April 2006","This movie is the kind that makes people jump up and shout at the screen. Me, too, things like: ""Shut up, already!"" and ""Look behind the tombstone, you silly Nazis!""I guess when it comes to ""The Sound Of Music,"" you either have it, or you've had it. Count me in the latter camp. Oh, the film starts out strong, on one of the biggest shots in movies, and it has some beautiful camera work to go along with some nice if somewhat simplistic songs by Rodgers and Hammerstein. But if Julie Andrews' other best-known musical, from 1964, involved a spoonful of sugar, this 1965 release feels more like a truckful of treacle, especially in the second half when the story gets ropier, the songs dodgier, and the acting too staged by half.Except for her singing where she shines, Andrews gives a distressingly one-note performance as a postulant nun, Maria, sent on sabbatical to look after the seven rambunctious children of a stern naval captain in Salzburg, Austria. In time, a remarkably condensed time, she has converted the children into a happy singing group and Captain von Trapp into a sappy velveteen Romeo. But will they find freedom as one big happy family, or else be crushed by the Nazi jackboot?I guess that's supposed to be the drama in this piece, but it's pushed together so haphazardly and drawn out so over the course of three hours that it never feels the least real, with or without the fruity singing. Maria sings about bluebirds and sleigh bells and whiskers on kittens, the kids perform ornate puppet shows and sing their way to bed before a party of admiring guests, and even Capt. von Trapp joins in, singing ""Edelweiss"" to an audience of Nazis so solemnly he puts them all to sleep so his family can escape.Even Ernest Lehman, who wrote the screenplays for ""North By Northwest"" and ""Who's Afraid Of Virginia Woolf?"", pushes the trite meter past 11. The boys and girls all cry in unison when Maria guilts them over a frog trick or hide under her covers when thunder cracks overhead. I guess Lehman figured with a score that has them singing ""So long, farewell, Auf Wiedersehen, goodnight...I flit/I float/I fleetly flee and flyyyy..."" these kids were on something stronger than schnitzel and noodles. The poor captain might have noticed this, except he's played by Christopher Plummer in such a tight-mouthed fog much of the time, you wonder if he's not hitting that wine cellar of his a bit too much.There are good numbers, namely the opening one with Andrews performing the title song on a mountain top in a nicely low-key hands-in-pockets way, and the best song in the score which follows that, ""How Do You Solve A Problem Like Maria?"" well-staged in an abbey courtyard as a dialogue amongst several nuns. One, Sister Sophia, brings an Audrey Hepburn-like quality to her singing. With director Robert Wise's steady hand and cinematographer Ted McCord's nice attention to the stained-glass and groined-ceiling decor, the sequence really sticks with you and is enjoyable to see over again.But Wise makes some odd decisions with other numbers that follow, especially the icky ""Edelweiss"" and ""16 Going On 17,"" a nice song undone by campy staging. ""Climb Ev'ry Mountain,"" a showstopper on stage, is performed by the Mother Abbess with a terribly trilly overdub and in such dark shadow you'd think she was a mob informant for the FBI. Actually, Wise says in his director's commentary that he was put off by the bombastic way he felt the song came off on stage, but his solution only makes things worse.Finally, the movie needed to end with the wedding, which while saccharine, is at least a pretty high note in keeping with what came before. The Nazi chase that follows is just silly, an attempt to add some movie drama that comes off as sour bubble gum.Two things to say in this movie's favor. One is lots and lots of people don't agree with me and have made ""The Sound Of Music"" a cultural touchstone. The other is the 40th anniversary of the film's release came with a DVD that is a very nice and generous package, chockful of generous add-ons like candid commentaries from Andrews and Wise, a delightful reminiscence by the now-grown actors who played the kids, and even a karaoke feature for those deluded souls who not only enjoy the movie, but sing along to it. If you like the movie, even a little, you probably owe it to yourself to get this DVD.","
            10/10
            "
"tashlast","27 April 2020","I credit this movie as the movie that really got me into musicals.I first saw The Sound of Music when I was 6 years old. My parents were watching it in the living room late at night and I hid behind a curtain to watch the movie because it was past my bedtime. And when it finished, I just fell in love. With everything. Just, I adored it. I got nearly every single of those beautifully crafted songs stuck in my head, and by the morning I was singing ""Sixteen going on Seventeen"" all the way to school.It's the kinda classic that you have to appreciate, not just for its ingenuity, but it's ability to stay light hearted, joyous, and lively. Everything from the acting, the costumes, the settings, the plot, the MUSIC just cement it as thr greatest musical ever. No not just musical, but movie in general. It's one of those movies I have to rewatch it at least 3 or more times a year because I cannot recover from the pure feeling a joy it gives me. And for a movie that originated from the 60's, the quality is amazing! It never lacked substance.I'm purely glad that this movie won Best Picture of it's year. I watch this with my family at least once a year. We all love it. It was because of this movie I got interested in Musical theater, and I still am to this day.Always a special place in my heart.
Rating- 50/10","
            10/10
            "
"malikroberts16","6 April 2008","This is about as classic as it gets when it comes to movie-musicals. Sound of Music is absolutely an ""American classic"". Julie Andrews is great, and the rest of the von Trapps are just so good. The songs--just like the trailers said they were: Immortal. Especially ""My Favorite Things"". I still have yet to see it on the big screen or on stage. The cinematography on here, especially the scenic views, are just AMAZING. So sad that it didn't get an Oscar for that.The fact that this is STILL the most successful movie-musical ever out ($163 million worldwide, and it replaced Gone with the Wind as the biggest-grossing movie of all time) really says something about it. ""Dreamgirls"" came pretty close, though. Sound of Music is EVEN the 3rd biggest moneymaker of all time adjusted for inflation (according to Wikipedia)!Not much to say about the way Robert Wise directed it, and he got a much-deserved Oscar for the direction and Best Picture of the Year.I don't really understand why it was such a GIANT hit with audiences (literally) and the critics hated it. They panned the songs on here big-time callin' them ""sick"" and ""goody-goody"". Anyway, it's a classic, and it's just a great film!","
            9/10
            "
"Kirpianuscus","5 December 2015","just lovely. for the special mixture of a story, performances and landscape. for the songs, humor and tension. for a kind of magic who reminds value of small things and basic values. for its simplicity and for the right science to present a real drama in subtle manner of a trip in heart of an Austrian family. it is a strange case - so well known and so new at the each new view. explanation is the delicate measure. and the hard work to use the importance of each detail. a film about love. charming, nice. and, maybe more important, lovely. the songs are more than parts of old ages. the transformation of the father always, in different manner, a surprise. a film who could be discovered with irony. but it remains not just a classic but a sentimental adventure for its public.","
            5/10
            "
"kosmasp","9 July 2007",".. but me on the other hand, I didn't! And it's not because of bad film-making or anything like that. It just has to do with the fact, that the ""music"" and ""singing"" part, that I just didn't like at all! Yes I know, that's why it's called musical, but I saw the movie without any prior knowledge of what it's about or what genre it is, I just knew, that it's genuinely seen as a classic all over the world by many people.The story per se is also a good one, but with all the singing and dancing it felt too long. I do not want to affront anyone who's in love with this movie (we all have our own taste and that's a good thing), I'm just saying, that this movie was not getting to me ... at all! If you on the other hand, like drama (plus the musical part of it), all in a long movie, than you probably should watch this, if you haven't already! It remains after all a classic, despite my view of it :o)","
            10/10
            "
"Petey-10","20 August 2009","Maria, living in Salzburg, Austria, is studying to become a nun.But the convent life is not meant for he, for she's a free spirit who rather sings on the mountains.So the Reverend Mother sends her to the residence of naval officer, Captain Georg Ritter von Trapp to be the governess to his seven children.He's a widower whose raising methods are strict.And his household used to be filled with music.But now Maria brings the music back in the house.The baroness Elsa is about to be the new mother to the children.She's the total opposite of Maria.Eventually Georg finds the beauty of Maria, and finds the music.At the same time some dark clouds are hanging over the von Trapp family.It's 1939 and the Nazis are in power.Mr. von Trapp is not a supporter of Hitler's Third Reich.But now the Reich wants him, but he rather wants to be free.So they all sing at the Salzburg Music Festival.They are the winners of the first prize, but they do not appear on the stage.They run away, and in the end we see them all free hiking over the Alps to Switzerland.The Sound of Music (1965) is directed by Robert Wise.It's written by Howard Lindsay and Russel Couse.The story is based on the true story of the actual Maria von Trapp.It's based on the Broadway musical, with songs written by Richard Rodgers and Oscar Hammerstein II.The song list is numerous, and most of those songs are timeless classics.I really loved My favorite Things and Do-Re-Mi.This movie represents some perfect entertainment.And it is a movie of a darker tone as well.","
            8/10
            "
"classicsoncall","7 May 2011","When I was a kid, maybe ten or eleven years old, I was tapped to be a stagehand in an amateur teen production of ""The Sound of Music"". This would have been a few years before the movie came out. It was a cool gig, getting to hang out with and watch the older kids. My main job was to help raise and lower the stage curtain, too much for somebody my size so I was teamed up with someone else. There was even a bit part for me in the play in some dance scene where I had to actually touch some yucky girl. I'm glad I outgrew that foolish tendency.That was when I was first introduced to the music of Rodgers and Hammerstein, and it didn't take long to learn the words to now popular standards like Do Re Mi, Favorite Things and Edelweiss, not to mention the title song. Curiously, I was never moved to watch the film version of ""The Sound of Music"" until recently. My loss, as this is a wonderful family film for all ages, even if part of it it deals with the largely unspoken terror of Nazi occupation in Austria. That theme is jarringly brought home with the first utterance of 'Heil Hitler' by the bureaucratic Herr Zeller, and sets the backdrop for the film's finale as the Von Trapp family flees their homeland.For all of that, the film serves quite well as an entertaining musical, with elements of comedy mixed in as student nun Maria (Julie Andrews) becomes governess for a widower naval captain (Christopher Plummer) with seven children. By dint of common sense and humility, Maria gains the respect and love of the entire family, eventually falling in love herself, with a man she probably would not have sought out under normal circumstances. In a touching scene, the Reverend Mother helps Maria sort out her conflicted feelings and return to the Von Trapp household. For my part, I thought the Baroness Schraeder (Eleanor Parker) was way too gracious in her understanding of the Captain's true feelings, and in her case, discretion was truly the better part of valor.Fans of movie musicals will certainly find ""The Sound of Music"" at or near the top of their favorite films list. Filling it's nearly three hour run time are a host of wonderful songs, many to my surprise which were done more than once. I predict you'll come away from the picture singing or humming your own particular favorite, as the film has a way of working that kind of magic as it tells it's timeless story.","
            9/10
            "
"doomedmac","30 December 2019","Don't have much to say about this movie. Classic, legendary musical.","
            10/10
            "
"edwagreen","21 May 2006","Despite its historical inaccuracies, ""The Sound of Music"" is an outstanding film.I never forgave Rex Harrison for opening up the best actress envelope and quickly saying the winner is Julie...and then pausing. He looked right into the eyes of Julie Andrews and said...Christie for ""Darling.""Note that I said inaccuracy. As an historian, I would be remiss if I neglected to mention that Maria did not marry Georg Von Trapp in 1938 as the film suggests. They wed in the 1920s. In fact, by '38, as the anschluss engulfed Austria, the Von Trapp children were mostly grown. One son had just graduated from medical school.With this inaccuracy, we still have a glorious film about a singing family and a woman who came one summer as their governess and wound up marrying the widower.Julie Andrews is just picture perfect as Maria, the woman, who was not destined to become a nun. Christopher Plummer is excellent as Georg, who loved his children, but whose love had to be brought out by Maria. Eleanor Parker was quite effective as the baroness. She saw Maria as a rival and attempted to get rid of her. When Maria returns, she bowed out gracefully.The cinematography is breathtaking. Austria was never lovelier. The songs are staged beautifully. Who can forget I Have Confidence, Going on 16,and My Favorite Things? It's all glorious. The dancing throughout Austria was marvelously staged by great choreography.The children are just adorable and so memorable. Charmaine Carr, portrays the eldest, Lisle, at age 16. Actually, Miss Carr was 21 when the film was made and Julie Andrews was 28!Too little credit is given to Marnie Nixon, who portrayed Sister Sophia. Few people knew that she did all the singing for the nuns in the rendition of How Do You Solve A Problem Like Maria? She even sang for Peggy Wood in the latter's rendition of Climb Every Mountain. Miss Nixon, who sang for so many of the stars in films, was never given the credit she so aptly deserved.Norma Varden, known for playing erudite women in smaller roles, played Frau Schmidt, the housekeeper. Few people know that Miss Varden was set to play the Peggy Wood role of Mother Superior. At the last moment, Miss Varden was replaced by Wood.Go see this film over and over. The chemistry between Andrews and Plummer is terrific.Richard Haydn, as the music impresario is great. His line of ""how many men that you know confer with their children on their honeymoon"" was memorable. Ben Wright made for a wonderful villain who later becomes the town's gauleiter after the anschluss takes place.A film for all occasions, never to be missed.","
            10/10
            "
"Rozinda","9 October 2009","I saw the stage version when it was first in London and was disappointed - I felt it wasn't up to the standard of earlier R&H shows. The story was quite good, but the songs disappointed me. When it was out on celluloid, I wasn't interested enough to see it and I really had no interest in Julie Andrews and knew nothing of Christopher Plummer. I just said ""it's the worst R&H show I've seen, I can't be bothered with the movie.""It took until recently when I saw a DVD of it going very very cheap in a supermarket that I thought, well, my husband likes this movie, might as well add it to the collection - and of course we have visited Salzburg a number of times when staying in that area of Europe so it'd be good to see the city again. I expect I can sit through it OK....Instead I was entranced. It's wonderful, Julie Andrews was perfect and Christopher Plummer simply divine. To think I've missed out all these years. Unmissable.","
            10/10
            "
"Eternality","28 December 2010","The Sound of Music opens with stunning aerial shots of the Austrian natural landscape. The camera then sweeps down and moves forward toward a speck that grows larger and larger to revealMaria (Julie Andrews), the lead character, running with unbridled joy on a grassy hilltop, and breaking into the title song with such gracefulness and confidence that it is impossible not to fall in love with her at once. This famous opening sequence sets the tone for the entire film, one of hopeful optimism, as director Robert Wise creates a near-perfect motion picture adaptation of the Broadway musical, together with original songs by Richard Rogers and Oscar Hammerstein II.Written by Ernest Lehman (West Side Story, 1961; Hello, Dolly!, 1969), who adapts the material from Howard Lindsay and Russel Crouse's book of the same name, The Sound of Music tells the inspiring story of Maria, an assertive nun-to-be who is forced to leave her convent temporarily to become a governess to the seven children of Captain Von Trapp (Christopher Plummer), a Naval officer and widower whose strict authoritarian rule has caused his children to lose their freedom and childhood. Maria's arrival brings change to the lives of the children, and slowly thaws Von Trapp's cold and cynical heart, mending his heartbreak of the last few years, and giving him a newfound purpose in life.Winning five Oscars including one for Best Picture, The Sound of Music is set during the pre-Hitler years in Austria, and features some of the world's best loved songs such as ""Do Re Mi"", ""My Favorite Things"", and ""Edelweiss"". In fact, one of the most unforgettable moments in the film shows Plummer strumming on the guitar and singing ""Edelweiss"" to his eager children. Many of the songs are catchy and fun to sing along. More crucially, they are well-linked to the narrative, and with every repetition, they add a new layer of meaning to the emotions the characters face in the different stages of the film.Andrews' energetic performance is the heartbeat of this film. Without her, The Sound of Music would not have been half as successful. She acts and sings as if she was born for the role of Maria. Despite the long runtime, Wise's picture is never at any point lackluster. Andrews' likable screen persona and strong screen presence bring forth a high degree of engagement with the viewer. It is difficult to take your eyes off her whenever she appears on screen, and this is especially so when she is together with Plummer, who shares with her an intentionally awkward chemistry that provides the film with most of its humor and drama.One may drown in the wonderful music and songs, but at its thematic core, The Sound of Music is a film that teaches us to stay true to ourselves, to know our identity, and to share the meaning of joy and living with others. If there ever was a great motion picture that everyone in the family could enjoy, you are looking at it. Perhaps the most memorable of dramatic musicals, The Sound of Music promises an entertaining, satisfying, and heartwarming three hours of cinematic goodness that year after year still remains thoroughly rewatchable.GRADE: A+ (www.filmnomenon.blogspot.com) All rights reserved.","
            10/10
            "
"macpherr","20 January 2001","One of everybody's favorites of all time, the Sound of Music is also one of my favorites. Let's put it this way, I can sing all the songs almost by heart, I have the sheet music and love to sing and play it.  There is so much of positiveness in that movie, that I have watched a million times and can watch it another million. Favorite Scenes: The beginning scene up on the mountains.  That is perhaps one of the most famous scenes of movie history. I love the idea of making dresses out of curtains. Favorite Quotes: Maria:"" Where the Lord closes a door, somewhere He opens a window."" Maria:"" When I feeling sad,  I simply remember my favorite things and then I won't feel so bad..."" I love,  love,  and love this movie!","
            9/10
            "
"iwilson-99700","18 October 2021","""The Sound of Music"" tells the story of Maria, a warm and lively nun, who serves as a tutor to seven children in the home of retired Austrian naval captain Trapp. The captain's wife died a few years ago, and the captain became disheartened and disciplined his children in the same way he disciplined his sailors. Children's lives are as routine and lifeless as a pendulum. Maria came to the colonel's house, to adapt to the children's natural lively characteristics, teach them to sing and dance, take them to picnic, outing, climbing trees and boating, make the home full of joy. Her passion and love won the children's trust and affection, and eventually won the colonel's love, and later became the children's mother.The memorable music I heard in The movie was that Maria use her skill create a song that sounds like Do a dear a female dear...... It's also the most favourite song for me in the whole movie. Even though in a rainy day, Maria also create a fantastic song, I still think that the music at the beginning of the movie is the best.I really love that movie.","
            9/10
            "
"TaylorYee94","25 September 2020","Timeless music, story that makes sense and has ups and downs, chemistry among ensemble of cast. When I see the picture of Swiss Alp, I immediately think of 'The Sound of Music'. That's how iconic this film is.","
            8/10
            "
"miguelneto-74936","7 June 2016","The Sound of Music is another great classic of the 60s, the film is based on real events , has a good script , the cast is excellent, Julie Andrews is excellent, and Christopher Plummer is great as always , the film is well directed the photography is excellent, the first few minutes which show the high mountains and there appears the character of Julie Andrews singing and dancing is remarkable , the songs are very good , younger actors are very good, the film could be shorter in my opinion three hours was too much, because I found the slow pace , over who is a lover of the musical genre that is not my case , will not see the time pass more in my opinion two and half hours was enough , the Sound of Music is one of the best musicals of all time , with an excellent photo and fine performances . Note 8.6","
            10/10
            "
"Christmasmoviewatcher","1 January 2022","I must have seen this so many times - but I adore it. Fro start to finish it is perfection. The acting, the singing, the music, the scenery, the characters - I cannot find fault. It is the film of my chldhood and still enjoyed today.","
            8/10
            "
"minamurray","2 November 2009","""What kind of fruitcake likes this insanely unrealistic story?"" So wail those who hate Sound of Music: Austria as Ruritania, Julie Andrews as cheerfully smiling, singing and dancing novice/governess and so mercilessly sanitized children that they make mockery of every real brat that has ever lived. And there lies the irony. Loosely inspired by the true story of Trapp Family Singers, this musical about singing Austrian family escaping Nazis is indeed insanely unrealistic. It is richly Technicolored, fancifully romantic, clean and entertaining, made with old-fashioned class and craftsmanship... old-fashioned, yes, and in the good way.","
            10/10
            "
"mustafazerin","4 January 2019","One Of The Best Movie I've Ever Seen This film is timeless, beautiful, inspiring, and uplifting, but I would advise that anyone who watches this would be mature enough, for anyone under the age of 15 will brush this movie aside, saying it is lame so as to maintain their level of coolness. I saw this happen when I asked my little sisters to watch it with me. They rolled their eyes and said the movie was terrible and boring. If only they understood. You have to have an open mind, and forget everything every little kid has said negative about this film. I never wanted to watch this, but some fellow high school seniors RECOMMENDED it to me. Obviously they had open minds, and they didn't care if they looked cool or not. Please watch this movie. It will make you happy, and it is so beautiful, you will almost cry. I had never really liked musicals, and perhaps I still do not overly enjoy them, but this film in all its beauty cut right through that barrier and took me with it to heaven, which is where it should belong, not on this horrible place where people condemn a musical film for being almost three hours.","
            10/10
            "
"robnels2000","28 December 2008","This movie will always be a favorite of mine for the holidays, even though I know the facts where drastically changed from that of the real Von Trap family and their story. But even with that it is a very well done and charming story. I don't usually like musicals but this one has had my attention since I was a child and has become an annual event in my family, even if I have to watch it alone I have it on every year. I even put up with the teasing I get from my friends over liking it.Back in the 90's a saw an interview with the real Maria Von Trap and she was talking about how different the movie was from her book. I never believe Hollywood when they say based on a true story that usually means they kept some of the names and none of the facts, so I decided to get her book and get the facts behind the Hollywood facts of the movie. I found the book very well written and of course very different from the movie but it never dimmed my enjoyment of the movie. I just look at the movie as a nice piece of fiction and enjoy it separately for the real story.Besides, we all know there hasn't been an original thought in Hollywood in decades.","
            10/10
            "
"michaelthompsonmcgill","1 January 2011","Perhaps not too many people know this, but Oscar Hamerstein 2nd always wrote the words first, then Richard Rodgers supplied the music.This was how the two men went about their entire working relationship of which The Sound of Music is without doubt their finest achievement during an 18 year partnership.They say they don't write musicals like this any more, and they don't, because we haven't got the writers.Lyrically philosophical, and extremely tuneful and bright melodies, you come out of the theatre remembering and whistling the songs, this is the essence of a good musical, Andrew Lloyd Webber eat your heart out.When Oscar Hammerstein died in the 60's, Oscar never lived to see the screen version of this show, and the last song the two men wrote was Edelweiss.","
            9/10
            "
"thespeos","23 January 2022","There are some very good stories that are set to music, AKA musicals. Problem is, I just don't like musicals, never have.While nearly all musicals bore me, this is just slightly different.Here's my breakdown:STORY:
The character played by Julie Andrews sets the tone for the entire story, e.g. If you go along with all the normal BS,
you'll end up being part of the same BS, e.g. Patriotism, war, lusting after money, etc.The character of ""Maria"" (Andrews) is a wildly complex and innocent person - half adult, half child. Conventional
religion can't hold her, but she's not your average girl that gets married just to be married. Frankly, she's a marvelous
""catch.""It's the unusual story and Andrews portrayal of its central character that make this film, and God can that woman sing!ACTING:
Everyone does a good job here, and who knew Plummer could sing.But Andrews' freely expressive way, her precision, and her symphonic voice carry this whole film. She plays the part
to a tee, and her voice just gives the film a heart warming brilliance. She's really that good here.TEMPO:
Overall, it's fine. But again, I dislike musicals so I dread it when they have to stop and sing (ha ha), well, not always.CINEMATOGRAPHY:
Wow! Wow!DIRECTING / WRITING:
Wise (director) has shot a number of good films: ""The Day the Earth Stood Still,"" ""Run Silent Run Deep,"" ""West Side Story,""
""The Andromeda Strain,"" ""Audrey Rose."" He was quite gifted. BTW - I recommend all the aforementioned titles.Is it a very good film? Yes, it's excellent.Should you watch this once? Yes, especially if you actually like musicals : )Rating: 9.0.","
            10/10
            "
"shimmer_1","25 August 2005","'The Sound Of Music' is my favourite film and musical ever! Once you hear the songs, you'll be singing them for the rest of the day. The songs are unforgettable and just amazing! I love having lots of children in the film as well and having them singing, because most big hit films only include adults, or adults and a couple of children. It's nice for that element. Little Gretl and Marta are so sweet to watch, and one day I dream of being Liesl and performing her role. The film has been an inspiration for me since I was a very little girl, and i hope to fulfill my ambitions of starring in a staged production of 'The Sound Of Music'. I love the film and I will always love it! The dancing, acting and singing inspires me!","
            9/10
            "
"afonsobritofalves","12 September 2018","I loved it, I was not too convinced when the was to see (I thought fose a boring movie and lousy), but then realized I was wrong. This is a really good movie, and I do not know anyone who has not dated this movie. Highly recommend.","
            10/10
            "
"martin_e_r","5 February 2021","My most fond childhood memories revolve around this movie and it's wonderful music. A timeless masterpiece!","
            10/10
            "
"Herag","9 June 2003","If there is one Film that I admire for the sheer joy it brings to the viewer it has to be ""Sound of Music"". The breathtaking Cinematography that hugs the landscape so much so, I would want to spend my twilight years on this mountain!. William Wise and the writer did the scouting of the locations ( at one point Wyler was involved but he did not have taste for Musicals). Every scene is a Cinematic, Directorial brilliance, with the Casting so real and live till this date in the memory. This is one movie that is part of the growing up for the baby boomers  like me, and the other; Saturday Night fever. Even though they were worlds apart, there was a magic in these movies the great gigsaw puzzle all come together to the delight of a moviegoer that yet to be outdone.","
            10/10
            "
"jzappa","12 October 2008","The string between bona fide sweetness and sappy over-romanticizing in movies is very difficult to describe, but Robert Wise's masterful and infinitely entertaining musical epic The Sound of Music is not a minor instance. The depiction of that meager good, true purity, is so superbly played by the supreme cast. There is not one moment where I feel like I'm watching plaster-smiled caricatures that come along with so many musicals. What I cherish so much about this film is its happiness and its meaning, its characters' feet being relatively close to the ground and yet their heads up in the clouds.The music of Rodgers and Hammerstein has been overlooked for being beneath the benchmark of their generation like George Gershwin, Irving Berlin, Leonard Bernstein and others, but it is also unquestionable that their work on this, the perfect musical, have endured the trial of decades for the utter aptness of point in time and situation of the infectious songs that support the dramatic course, that are actually a part of the stream of the story, rather than interrupting it in its path like Singin' In the Rain. And their intrinsic catchiness carries on with both school and professional musical theater in innumerable revivals.The musical numbers work magic visually, as the choreography is sometimes almost logistically impossible, but not in that it uses any special effects. Many musicals would either be much better without the music or much better without the story. The Sound of Music's fun and energizing music is inborn. I would not have the story any other way. It would hardly work.Taking place in Austria's beautiful countryside, Maria, played by Julie Andrews, is studying to become a nun but is not sure if convent life is right for her. She's just too musical and spontaneous. Can you blame her? So she is sent to be the governess to seven children, ranging in age from sixteen to five, of an overzealous widower naval commander, Captain von Trapp, played with seamlessly masked resentment by the great Christopher Plummer. Maria and the Captain right away conflict on the way the children are cared for. The Captain has been raising them in keeping with the ethics of military authority, whereas Maria wants them to take pleasure in life as children. In spite of the children being initially naughty and unwelcoming to Maria, in spite of Plummer's overwhelming rigidity, we love them all immediately.Would a Captain whose wife has passed away not find the naval discipline that he'd been living with for so long to be his first mechanism against the pain and heartbreak of his wife's death? And is that not an indirect manner of showing love to his children, by making their lives so strict and systematic that they cannot take the time to reflect on what life is like without a mother? The Von Trapp family is lovingly developed and, as should be the perogative of any story by no means excluding musicals, are the footing for the rest of the story.The reason The Sound of Music works so wonderfully well is because we are lost in the same perfect world with this unique but natural little family in which love, music and beauty are one, and then when the outside world doesn't slow down for them, we are there with them.","
            9/10
            "
"jaddison383","28 December 2006","This film has always been and will always be considered a triumph of cinema. And it should be.This was the first movie I ever truly loved as a child. It was my favorite for many childhood years, and even now in my late teens I still consider it in my top ten films of all time. And I'm positive it will never be removed from that list, for many reasons.First and foremost: Julie Andrews. She gives a masterful performance as Maria. This film literally made the world fall in love with her. I know I fall in love with her every time I see it. She's the kind of person you just want to hug. I hope to have the privilege of meeting her one day.Besides just that, the rest of the film seems quite perfectly cast as well. Christopher Plummer turns in a spellbinding performance as the Captain VonTrapp, and all of the children are adorable. Eleanor Parker is also of particular note for creating a character who you so want to hate, and yet still feel the pain of. Richard Haydn turns in nice work as well as all of the actresses who play the nuns.And then there's the songs. Songs that I've grown up with and set my life to. Songs that have touched not just my heart, but an entire globe in a very special way. The songs are simple, yet reach deep within us all. Not to mention they're impossible to stop humming and singing in your head.A masterpiece this film has been called, and a masterpiece it is indeed. It is a film that will continue to inspire me for the rest of my life. It will always hold a special place in my heart- it will always be one of my favorite things.Jay Addison","
            5/10
            "
