"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"jboothmillard","16 December 2023","The original 1971 Willy Wonka with Gene Wilder is a scrumdiddlyumptious classic, while the remake by Tim Burton with Johnny Depp has its tasty moments, I heard about this prequel to the Roald Dahl story almost a year before its release, I was looking forward to it, produced by David Heyman (Harry Potter), co-written and directed by Paul King (Paddington). Basically, aspiring magician, inventor and chocolate maker Willy Wonka (Golden Globe nominated Timothée Chalamet) arrives in the big city to seek his fortune and open a chocolate shop at the Galeries Gourmet. He quickly burns through his small savings and finds a laundry/boarding house to stay the night. But the owner Mrs. Scrubitt (Olvia Colman) is a devious woman, along with her henchman Bleacher (Tom Davis). Orphan girl Noodle (introducing Calah Lane), who stays at Scrubitt's, warns Willy to read the small print, but he is illiterate and signs the contract regardless. Wonka is confident that he can draw in customers for his chocolate at the Galeries Gourmet and sells his ""hoverchocs"" which make those who eat them fly. The three main chocolatiers of the galleria, Mr. Arthur Slugworth (Paterson Joseph), Mr. Prodnose (Matt Lucas) and Mr. Fickelgruber (The Wrong Mans' Mathew Baynton), mock Wonka's chocolates but are secretly impressed by their taste and his ingenuity and see him as a threat to their business. They call the Chief of Police (Keegan-Michael Key) who confiscates his earnings. Unable to pay Scrubitt, Willy is consequently forced to work down in the launderette for up to 10,000 days (27 years) to pay his debt. The other workers trapped in Scrubitt's basement are accountant Abacus Crunch (Jim Carter), plumber Piper Benz (Natasha Rothwell), telephone operator Lottie Bell (EastEnders' Rakhee Thakrar), comedian Larry Chucklesworth (Rich Fulcher). Abacus tells Willy that Slugworth, Prodnose, and Fickelgruber are the ""Chocolate Cartel"" and are in cahoots to eliminate any competition. The Cartel's base of operations is located beneath a cathedral, run by the corrupt Father Julius (Rowan Atkinson) and his ""chocoholic"" monks, where they store a large container of chocolate. Wanting to get out and satisfy the public with his chocolates, Willy plans to distract Scrubitt and Bleacher, manipulating them into falling in love with each other, so that he can sneak out, with the help of Noodle. On his first trip out, Willy is successful in making sales, but the Chocolate Cartel exploits the Chief's love of chocolates to threaten Wonka into leaving town. Willy ignores the warning and continues to sell chocolate, becoming a sensation with the public. Noodle teaches him how to read, and he avoids the police using magic tricks, and sewage drains as escape routes. After introducing Noodle to her first piece of chocolate, Willy explains that his love for chocolate came from his mother (Sally Hawkins), who made him one last chocolate bar before she passed away. Willy has told Noodle that various times he has made chocolate, his jars have been stolen by a mysterious ""orange man"", who has been stalking him for years, but she does not believe him. One night, Willy and Noodle travel to the local zoo to milk a giraffe to create his signature chocolate using Giraffe milk. The two of them recruit Abacus, Piper, Larry, and Lottie to help him sell chocolates to pay their debts while evading Scrubitt and the Chief. Meanwhile, Willy catches the ""orange man"" who has been stealing his chocolates, an Oompa-Loompa named Lofty (Hugh Grant). Years ago, Willy took precious cocoa beans from Loompa Land, which Lofty was watching, and he wants Willy to pay him back in chocolate. Willy's group earns enough money to open his dream chocolate store in the galleria to an excited crowd. However, the Chief and the Chocolate Cartel have got wind of this, and they tell Scrubitt about what they have been up to. The Cartel spoils his chocolates, putting yeti sweat into them, causing customers to grow excessive hair and discolour their skin. The angry crowd demand their money back, ransack the place, and cause Wonka's store to burn down. Returning to the launderette, the Cartel confess their sabotage of his business and make Willy an offer. They will pay off all the debts of his friends, and give Noodle a future if he leaves town and stops making chocolate forever. Willy reluctantly accepts the offer and boards a boat that night. Lofty joins Willy aboard the boat and motivates him to return and fight back against the Cartel before they abandon ship after finding a bomb set to explode. With their debts paid, Abacus, Piper, Larry, and Lottie are released from the launderette, but Slugworth pays Scrubitt to refrain from releasing Noodle. Willy returns and his group rescue Noodle; Willy discovered she is the daughter of Slugworth's dead brother. Noodle's mother left her with Slugworth, but he realised she could claim the family fortune when she grows up. Slugworth dumped his niece with Scrubitt and lied to her mother that she had died. Willy and his friends put together a plan to expose the Cartel using an accounts book Abacus had spotted when he worked for Slugworth. Releasing the giraffe into the cathedral as a distraction, Willy and Noodle go beneath ground to find the book but are cornered by the Cartel. They are trapped in the container where they are to be drowned in chocolate. Before entering, Willy asks the Cartel to give a jar of hover chocs to the Oompa-Loompa to repay his debts, but the three men and Father Julius eat the chocolates, and Lofty appears and rescues Willy and Noodle. Confronting the Cartel and the Chief outside, Willy and Noodle expose their actions to the police and the public revealing the contents of the account book, and their chocolate is released through a water fountain, ruining their business. The Cartel uncontrollably levitates due to the hover chocs, while the Chief of Police is arrested. The crowd celebrates by tasting the chocolate containing Willy's ingredients. Willy unwraps his mother's chocolate bar, finding a golden ticket with a last message from his mother telling him that chocolate is best shared. Willy shares his mother's chocolate with his friends. Willy helps Noodle reunite with her birth mother, Dorothy Smith (Tracy Ifeachor), who works in the library. Willy pays off his debt to Lofty, but he says he could do with some help when he opens a new factory, he needs a ""Chief Taster"". Willy purchases an abandoned castle and with Lofty helps to build the Wonka factory. Meanwhile, Scrubitt and Bleacher are arrested trying to hide evidence of sabotaging Wonka's shop, and eating his chocolates, they are turned into the Twits. Also starring Kobna Holdbrook-Smith as Officer Affable, Simon Farnaby (also writing) as Zoo Security Guard Basil, Charlotte Ritchie as Barbara, Phil Wang as Colin, Ellie White as Gwennie (Mistress of the Keys), Sophie Winkleman as The Countess, Murray McArthur as Ship Captain, Peep Show's Isy Suttie as Fruit & Veg Vendor, Colin O'Brien as Young Willy Wonka, Rufus Jones as Jenkins, Tim Fitzhigham as Sinister Ship Captain, Susie Fairfax as Abacus Crunch's Wife, Coronation Street's Ian Bartholomew as Sceptical Old Man, Justin Edwards as Green-Skinned Customer, Miranda's Dominic Coleman as Donovan, and Alison Pargeter as Wendy Chucklesworth. Chalamet is likeable as the aspiring constantly positive upcoming candy man, Colman and Davis are a great double act as the mean workhouse owners, Joseph, Lucas and Baynton enjoy themselves as the pantomime villains, young Lane gives a confident performance as Wonka's assistant, and Grant as the pompous wisecracking little creature is hilarious, spotting recognisable acting and comic talents is the cast is fun as well. There are some nice songs written by The Divine Comedy's Neil Hannon, including ""A Hatful of Dreams"", ""You've Never Had Chocolate Like This"" and ""A World of Your Own"", and the return of classic songs ""The Oompa-Loompa Song"" and ""Pure Imagination"" with slightly altered lyrics is good. As an origins story for the young chocolate factory character it works well, it is full of likeable characters, a charming Dickensian atmosphere, with colourful costumes and set pieces, there are some good laughs to be had, the family will all have fun with this little bite of magic, a sweet and enjoyable musical fantasy. Very good!","
            7/10
            "
"mbdgddhcr","21 December 2023","The actors they chose were fine, especially Hugh as an Umpa Lumpa, but I felt with Wonka in particularly they needed to make him, well, more Wonka-like. He wasn't unusual, eccentric, or qwerty enough. The plot and story and songs all needed help too. There was no mesmerizing magic about this film. Felt like it was rushed together to create a mediocre product. The creators of this really needed to stew on things a bit longer. Sad, since they had the talent needed for a good product. The direction of the execution of the final product was just meh. After a few days I probably won't even be able to recall that I even saw this movie.","
            3/10
            "
"ayman-46770","2 February 2024","The beginning of the movie was promising, but then it became quite ridiculous and silly.None of the songs in the movie were to my liking, with the exception of the opening song which was passable.The acting was great, and Timothée Chalamet gave a very good performance.I wouldn't say that I hated the movie, but it didn't do much for me either.I think it would appeal to children more than adults.I think the movie would have been better if more effort had been put into the screenplay and story.I was so happy to see Charlotte Ritchie in the movie, even if it was just for a short time .","
            6/10
            "
"averagedeveloper","18 December 2023","The actors in the movie are people who will drive you crazy with excitement. Rowan Atkinson, Hugh Grant, Olivia Colman. All of them are names that have gone far beyond proving themselves. Our lead character, Timothée Chalamet, is young but has done some very good acting lately. They all fulfilled their roles very well. The script is pretty average, although it has a few shining parts. The main material is very suitable for high quality work without any boundaries in terms of scenario, stage art and musicality. The main work, Charlie's Chocolate Factory, is a work about pushing the limits of imagination. Even though there were a few fantastic elements in the movie, it felt quite weak to me in this aspect. It feels a little sad to imagine what this film could have been in the hands of a visionary.","
            6/10
            "
"matitya-33937","1 February 2024","In case you're wondering, yes, I have read Charlie and the Chocolate Factory by Roald Dahl. I greatly enjoyed it and its sequel Charlie and the Great Glass Elevator. And despite it sometimes deviating from the books, I love the 1971 movie with Peter Ostrum and Gene Wilder as Charlie and Willy Wonka. I wasn't a fan of the 2005 Willy Wonka movie (and I will not call it Charlie and the Chocolate Factory) because even though it set itself up as a truer to the text readaptation of the book, it completely sacrificed to that for an origin story and character assassination of Willy Wonka which completely undermined the books and everything about them.Having said that, I went to the theatres with heavily managed expectations for this one and I z was surprised by the extent to which I loved it. Unlike the 2005 Willy Wonka movie, this didn't try to have its cake and eat it too. It was just his origin story and didn't attempt to splice that in with a new Charlie and the Chocolate Factory adaptation. And it does so brilliantly.Chalamet played Willy Wonka so well that I frequently forgot he was the same actor as Paul in the Dune remake. Wonka's found family relationship with Noodle was sweet and heartwarming. I greatly enjoyed the original songs and new dance sequences as well as the covers of pure imagination.Slugworth and the others were extremely memorable villains (and I would defend the race swap on the grounds that 1971 Slugworth was an imposter.) And indeed, quite a lot of the humour, in addition to being quite funny was the kind of humour you would see in a Roald Dahl book.There are three criticisms of this movie I feel compelled to refute. 1) But Willy Wonka isn't that heroic. (My answer:In the sequel he is) 2) Willy Wonka is way too trusting in this. (My answer: Yes and that's an actual plot point in this movie and it's worth noting that in the Chocolate Factory story, Willy Wonka's secrets were stolen from his factory by corporate spies already meaning that if the movie ends with him opening the factory then he shouldn't be that cynical yet.) 3) But this movie doesn't work with the Chocolate Factory lore. (My answer to that; It does if you read it as a prequel to the 1971 movie specifically and this film gives more than enough reason to believe that that's meant to be the case.)So in conclusion, I loved it.","
            9/10
            "
"c_hookham","25 December 2023","Sometimes films remind you what the point of making films actually is. This is one of them.From the writing/Directing partnership behind Paddington 2 comes Willy Wonka's backstory full of whimsy, laughs and 1st class music and songs.Here we see the titular character arrive in the unspecified vaguely Germanic country of the original film where he's tricked into a life of servitude by Tom Davis and Olivia Colman's wonderfully hissable laundry owners. Here he meets his fellow serfs but sets about founding his confectionery empire in the face of some stiff competition led by the brilliant Paterson Jospeh as well as leading his friends to freedom.The songs by the Divine Comedy's Neil Hannon and Joby Talbot are a particular high point, with For A Moment easily the best of the bunch. Chalamet is a great, wide eyed and slightly mad early incarnation of the chocolatier with a singing voice to match.Some beautiful set pieces and lots of laughs make this a top class festive treat.","
            9/10
            "
"DarkVulcan29","18 December 2023","It's an entertaining prequel to Willy Wonka and The Chocolate Factory(1971), tells the story of Willy Wonka, and his journey make great chocolate for the world to enjoy, but can he overcome the composition?Musical scenes are enjoyable, the movie is such an enjoyable ride, If you enjoyed the original, then I hope you'll give this prequel a try. Timothee Chalamet really gets in the role of Willy Wonka without trying to copy Gene Wilder, clearly playing the part in his own way, also the rest of the cast are pretty good also. This movie really stands on it's own, guaranteeing to the audience that have seen the original.","
            10/10
            "
"nanepogh","8 December 2023","At first I wasnt very sure of Timothée being Wonka but after watching the movie I definitely changed my mind. He was great as Wonka!Hugh Grant was great as an Oompa Loompa, it was very funny seeing him as a small orange man with green hair.I loved the new characters like Noodle, Mrs. Scrubitt, Bleacher, the 3 chocolate cartels and there were so many more and they were all great!This version of Wonka has nothing to do with the previous movies ""Willy Wonka and the Chocolate Factory"" or ""Charlie and the Chocolate Factory"" it is completely different, it is about how Willy Wonka became the famous chocolatier we know now.There were many musical numbers including new versions of ""Pure Imagination"" and ""Oompa Loompa"" it was very nostalgic and nice to hear again. The Original Score is amazing, and I haven't stoped listening to it since it came out, it's just something else, it's magic! To be honest I cried when Timothée started singing ""Pure Imagination"".There is a scene where Wonka and Noodle are running away from the zoo and singing as well as dancing and that specific scene melted my heart, it was so sweet and nice.Timothee brought a new version of Wonka to the world, there are references to the Gene Wilder Wonka and when you notice them there is a little spark in you which makes you smile! The movie is filled with love, happiness and hope as well as adventure.I really recommend going and watching this movie in the theatre with your family, friends and loved ones in general, it brings a bit of hope to you and it was just so magical.The cast was amazing and they all did an amazing job!""Everything in the world started with a dream"" 🍫🎩","
            8/10
            "
"gsanvin","31 December 2023","Wonka is not a bad film. It is well acted and filmed but if you are looking for a memorable backstory to the beginning of Wonka's factory from the original movie you won't find it as it's not there.First of all kudos to the cast. I felt everyone in the film played their roles very well. No faults to be found there at all. Beyond that it gets messy.The biggest sin is the incredibly unoriginal innkeepers and their list of charges for the stay.... Hello, are you doing a Willy Wonka backstory or a remake of Les Miserables?Willy Wonda the magician or chocolate maker? This show makes him look like more of a magician. He pulls an endless array of items out of his hat ala Mary Poppins' carpetbag. This does not jive with the source material.Slugworth in this film resembles a Bond villain more than a rival chocolatier. He even puts Wonka and Noodle in a Bond Villain type death trap. Again Is this a Wonka backstory or the next Bond film?Even with all of these faults, it's still watchable but it's largely unoriginal and makes no sense with any source material. I gave it a generous 7 out of 10.","
            7/10
            "
"piispanenella","17 January 2024","Timothee Chalamet was the right choice to play Wonka. He was charming and captured a new side to the character hasnt been done before. Remakes are always tricky in that regard. This was more of a kids movie than I had anticipated, nevertheless I enjoyed it all in all. I didnt really enjoy the musical numbers. The singing was satisfactory but never excellent. The costume design and colours of the Wonka world where great though. The most disappointing part of this movie for me was the plot. I was hoping to see how Willy Wonka became the Wonka as in how he built the chocolate factor and how he found the Oompa Loompas (which granted that was slightly touched upon). However, the plot was a completely new story featuring a girl named Noodle and a bunch of characters whose names I dont remember indebted to an unfair Inn owner played by Olivia Coleman. They try and try to escape with the help of Wonka and his chocolates. The story isnt bad at all but it was disappointing as I was expecting somethign that was very specific to Willy Wonka and rather the movie gave a story that I felt like I had seen before.","
            6/10
            "
"DanLawson146","26 December 2023","POSITIVES:1) Timothée Chalamet is absolutely brilliant here. The singing, dancing, charm and emotion are all present in abundance and I really wasn't expecting him to be so great
2) I thought the songs were very good and the dance choreography that accompanies a lot of them was also very impressive. ""A world of your own"", ""Pure imagination"", ""For a moment"" and ""Sweet tooth"" were real highlights for me
3) As the title of this review suggests, I found the film to be incredibly heartwarming and endearing. I thought the friendship between Wonka and Noodle was extremely powerful and in general I just thought the whole film made me feel better about the world and come out of the cinema with a spring in my step
4) Casting Hugh Grant as the Oompa Loompa was a stroke of genius. He's brilliant and his signature level of wit and sarcasm still shines throughNEGATIVES (all very small and nitpicky):1) Chalamet's line delivery at times was too cringey for me; ""land ahoy"" and ""absolutely insane"" are the two examples that immediately spring to mind
2) The character of Larry the comedian was so annoying and just felt completely unnecessary
3) There were a couple of times where characters throw and catch things and the cutting / editing of those moments was poor
4) I understand that it's a kid's film, but it always really bothers me in films when villains don't take the easy opportunity to finish off the hero. The chocolate cartel are completely okay with blowing up the boat Wonka is on when he tries to leave the city, but they don't shoot him when they're pointing a gun directly at him in their underground lair?? Instead they decide to slowly submerge him in chocolate instead for some reason??","
            9/10
            "
"fciocca","14 January 2024","""Wonka"" tells the origins of the famous chocolate maker telling how his small business started. The staging is dreamy, but also grimy, creating a wonderful mix of different styles that merge well together. The directing of Paul King perfectly captures the mood of the film. The symmetry of the sets makes some sequences extremely engaging. The CGI is overall good and it blends seamlessly with the real environments. Unfortunately the oompa loompas played by Hugh Grant did not look up to today's VFX standards. I can pass over this issue, considering that in this film the character was very marginal, but in case of a sequel, this is an aspect that they definitely need to improve.As per tradition of every Wonka movie, this is a musical, and I truly enjoyed the songs that were very catchy and not too invasive, giving space to well written dialogues that made the story flow. I believe that the length of the movie was perfect, the film goes straight to the point. All the flashbacks displayed serve a purpose. This is how a fairy-tale is supposed to be: simple, short and sweet. I believe that this is one of those movies that both children and adults can watch and truly enjoy equally, and this for me is quite an achievement. Timothée Chalamet showed once again to be versatile and I believe that here shone, as he was able to demonstrate his skills as a singer and a dancer. Happy to see one of my all-time favorite actresses Olivia Colman, who was the comic shoulder, together with Tom Davis. I was glad to see Keegan-Michael Key who is always able to make me laugh, no matter the role. ""Wonka"" uses a lot of tropes, so the story is predictable. However it works, and not all movies need to be groundbreaking anyway. In my perspective it is definitely worth a watch, possibly to the cinema. This piece of art gets a solid 7.5 rate from me.","
            7/10
            "
"lunkentuss-49303","20 January 2024","I really like the movie in but unfortunately is has one big flaw, and it´s a big one. Once again the extremely overhyped Timothée Chalamet shows what a talentless actor he is and having the lead role of course ruins a lot of the movie. He is supposed to have a darker side but just feels like a lost teenager and has no scene presence whatsoever. Many other good actors/actresses do a great performance and makes the movie watchable but I do wish Hollywood stops casting these young actors just because they are pretty to look at when they have no clue how to act and express emotions. All in all a good movie but could have been so much better with better casting.","
            6/10
            "
"atdmd-15168","23 December 2023","Very boring and forgettable songs. No charm in characters. It was trying too hard to be different from previous Wonkas. OMG Hugh Grant as an Oompa Loompa, how embarrassing. Chalamet was ok, but again not the charm. Same as the other characters. An overall unappealing ""musical"" with little talent outside of Chalamet. Disappointing to say the least. I would rate less than one star if that was an option. Special effects were good, but choreography was not impressive. Can i get my money back? I didn't feel it was truly ""Wonka"". Should've gone straight to streaming. Possibly being less than 2 hours didn't help expand more on Wonkas adventures.","
            1/10
            "
"kadinthomas","20 December 2023","They really captured the magic of wonka. It's such a fun movie to go see with anyone or even by yourself. The story is exciting and all the acting is absolutely on point. Multiple times I was laughing out loud and having an amazing time. The music is fun and the whole movie pays a great homage to the original story while making its own fun twist on the character. I truly walked away so incredibly satisfied with the movie and I went in with practically no expectations just figuring it would be very cheesy and unoriginal but Timothee chalamet really did a great job of being quirky and fun and cheesy as a character but not an actor.","
            10/10
            "
"lpjbrenkman","18 January 2024","I laughed and had multiple tears rolling down my face at the end. That deserves an 8/10. And Wonka's clothing style is just great. No need to be too cricital on well made movies.Great work!!I did expect the original version of the Willy Wonka movie, and not the pre-story. But I liked it anyhow. I did not do much research on the movie before I went to see it. My sister wanted to see it and I said yes. I just saw the post, I read the books when I was little and watched the earlier movies, I know Timothee so I was sold. Would definitely recommend it to a friend!Probably not my all time favorite, but just a feel good kinda movie.","
            8/10
            "
"Tactrix","21 January 2024","So this movie did a lot of things right, they had the right general idea, they had a great cast, and they had amazing things in the way of wonders and compilations. And even though I hate musicals this one was one of the better ones for sure. So where did they miss? Ok first the story, it was about 90% dreary and 10% hope. That's not a ratio you ever want to see in a Wonka movie. Because it genuinely ruins the experience. You might think the first one had a similar ratio, but it didn't. The ratio in the first one was about 20% dreary to 80% hope. And that's one the main reasons it did so well.It's really depressing to see such a great cast and movie be ruined by something as stupid as ""let's fight greed as the plot."" The people who wrote this, have lost the thread of just how valuable not just saying that imagination matters is, but actually watching it is. Watching this movie was just watching someone attempt to be great and be repeatedly shut down until they became corrupt enough to play dirty enough to win. Which is not hope, it's just lazy. We deserve better, Wonka deserves better.6/10 bad plot and feel ruined what would have otherwise been a great movie.","
            6/10
            "
"wuzhiliao","22 December 2023","The movie was really dull. After watching it, I felt like I'd been forced to drink a weird mix of aspartame and cocoa butter, which left me feeling queasy. I wouldn't recommend it unless you're a parent with kids or a fan of the actors.I didn't get how the main character, who can make magical chocolates, ended up getting trapped by the hotel owner. The plot proves he shouldn't have been trapped at all. The two guys running the hotel seemed pointless. The laundry room part was unnecessary, and Wonka's story with his mother was poorly done. The side stories of the other characters weren't great either; they felt like a forced match. The scene where the little girl and Wonka run on the street seemed pointless. It lacked any romantic or light-hearted feel, just looked like two idiots running around.To make matters worse, the songs weren't catchy, and the dances were really boring. I mean, it's supposed to be a musical, right?","
            5/10
            "
"joanaaguiar40","28 December 2023","This movie was charming, entertaining, sweet (pun intended) and there were also moments of great acting that didn't go unnoticed, however a couple of things absolutely threw me off/disappointed me.First of all, I really like Chalamet and I think he's a fine actor and he was very charming in this. However, he didn't fully incorporate or commit to the level of extravaganza, wittiness and lunacy that Willy Wonka the character asks for. Perhaps Depp's performance in Charlie and the Chocolate Factory, which I find absolutely outstanding, conditioned my viewing of Wonka, but even if both interpretations are supposed to be independent from each other, having seen Depp's, the bar was set really high for Timothee and he failed to hit the mark. I would have love to see that naïve lunacy Depp's interpretation had in this movie too.Second, I didn't like the songs. And this is a biggy for a musical. They weren't catchy enough, witty enough, and sometimes even the metric felt off. I think for a movie with this budget, something much more impressive could have been done.Finally, and this one isn't an actual critique because perhaps it doesn't have the right to be so, I didn't like the backstory about Wonka's childhood because it broke the magic for me as a viewer that loves the character across both films to have two different childhoods. Different childhood, different man. Moreover, Wonka's childhood in Charlie and the Chocolate Factory is a lot more wicked and strange, a lot more Willy, and it also makes more sense regarding who Willy turns out to be as an adult. This ruined, for me, that part of the plot.These are the three major flaws that made this movie a disappointment to me, but for kids it still is a fun, quirky and inspiring movie!","
            6/10
            "
"arjunm-57838","22 January 2024","Strike that. Reverse it.This version of Wonka really leans into the fantastic element of Dahl's story and doubles down on the musical angle... and in works! The costumes are great (I predict at least a nomination in that category). And as for the comedy, there were definitely some laugh out loud moments; especially when it came to the villains and Hugh Grant's Oompa Loompa character. And the ancillary characters were still able to hold their own. Finally, and I write this understanding the gravity, Chalamet as Wonka rivals, and might even surpass, both Depp's and Wilder's versions... but, let's face it, every version was amazing in its own right.","
            9/10
            "
"judealexharnett","21 December 2023","Honestly, I quite like this movie. There was a bunch of stuff that was wrong with it. A lot of the jokes fell really flat. Some of the backstreet weren't that great, especially the oompa loompas.But there was a bunch of good stuff about it too. As much as I hate Timothee chalamet I do think he was perfect for this role. He was pretty much the right amount of silly and goofy that you need for a young willy wonka. Both Hugh grant and Matthew Baynton were really good. There was arguably too many songs but honestly I liked them. Especially Timothee chalamets version of pure imagination. Was definitely really fun. 8/10.","
            8/10
            "
"sarah_mikelle","24 December 2023","I am not sure what I was expecting going into this movie but I certainly wasn't ready to truly escape reality for a little bit and feel like a little kid again. I loved finding the little nods from the original and hearing that oh so familiar tune throughout. I may not know much about film making and such but I think it says something when you as a viewer can actually be swept away into a magical story like you used to as a child. I am excited that my daughter gets to grow up watching this magical film as I grew up with the original. *Chefs kiss*
Will likely be heading back to the theatre soon to watch it again.","
            10/10
            "
"gabethedinosaur","17 December 2023","Best movie since 1971 , 2005 . Young wonka was very well done . Timothée was the perfect man for young Willy wonka . The other cast members were absolutely fantastic. Hugh Grant for playing the ompaa loompa was absolutely fantastic. The singing was just like gene wilders version . Slugwoorth was the funniest villain in wonka . Noodle was the best part of the movie . Learning her story of her family is sad and very touching. Wonkas mother was very inspiring for the candy man . I hope in the next wonka movie 2 I see the bucket family and how wonka knew Charlie was the rightful heir to the factory.","
            10/10
            "
"janellefink-16596","28 January 2024","My husband and I took our 3 & 5 year old daughters to this movie and loved it. We went in with no expectations and maybe that is why we enjoyed it. I loved the original as a kid, hated the remake, and the little call backs in this show were perfect. I felt the Wonka character was so wholesome and it was very whimsical throughout the movie. The songs were so cute and fun, I prefer this because the original Wonka was a just a tad dark. After watching so many kids movies that are overstimulating and have the most boring plots this was a breath of fresh air. I don't understand the low reviews but if you're expecting it to be like the 70s version I guess you were always going to be disappointed, Roald Dahl hated the original Wonka movie, I never read the book but I feel like this movie is closer to Dahl's work than the others. I guess just go in with low expectations and watch it through the eyes of a kid then it will seem more magical... or don't and be grumpy.","
            8/10
            "
"southdavid","15 January 2024","I can't say I was particularly excited at the prospect of ""Wonka"", despite the Paul King / Simon Farnaby production team, and the trailer didn't inspire much positive thought either. However, it fit in timewise at the cinema one day, so I went and was very pleasantly surprised.Willy Wonka (Timothee Chalamet) arrives in town seeking to make his fortune as a chocolatier. His plans are initially thwarted though, by both the chocolate cartel, led by Arthur Slugworth (Paterson Joseph) and then by Mrs Scrubitt (Olivia Colman) the unscrupulous owner of a local guesthouse. With the help of his fellow captives at Scrubitt's hotel, particularly Noodle (Calah Lane) Wonka tries to thwart the other chocolate providers, and a mysterious small orange man who occasionally steals his products, and establish a shop of his own.Utterly and relentlessly charming, is how I'd describe the film. It's a musical, in the same way the 1970's ""Willy Wonka"" was, and the songs, provided by Neil Hannon, are nicely done. It's very much a British version of this story, with the whole cast full of the cream of British comedy faces, even down to minor roles for Phil Wang, Isy Sutie, Ellie White and Charlotte Ritchie. Whilst there's not very much edge to the comedy, I did laugh quite a bit. Even Chalamet, who I do like in other films, but I feared was wrong for this role, does a good job.I don't necessarily buy much of a link between this version of the character and the Gene Wilder one though, so much so I wonder if there's half an eye on using a sequel to show what makes him a reclusive and blunt character. This is a really specific criticism, but it did seem to me that one plot point was entirely reverse engineered around Rich Fulcher's ability to do the voice of a man underwater, which is insane when you think about it.Those are the only real criticisms though in what was a pleasant surprise for me and one I look forward to seeing again in the future.","
            8/10
            "
"mishahaynie","27 December 2023","This is a prequel to the original 1971 film and the 2005 Tim Burton remake. It's directed by the same director of the Paddington Bear movies. He manages to capture the love and fantasy of this Willy Wonka magically. It's not going to be anything compared to the original movies, but it's its own and it is delightful in every way. I was apprehensive about going to see this because I'm not a big Willy Wonka fan, but by the end of this movie, I think it really surpasses the previous films tenfold. I ended up loving it because it's full of heart. I think that's what a lot of movies forget nowadays. This movie was just full of passion and spirit. Roald Dahl and his family has been very apprehensive in the past about adapting his beloved books into movies, and without question, I think this is a wonderful recreation of his work. Timothée Chalamet really embodies the spirit of Wonka in his portrayal. Some essence of this performance can be a little odd, but he looks and fits the part very well. But the standout highlight performance of this movie that really knocked my socks off was Hugh Grant as an Oompa Loompa. And yes, you heard that right. They CGI'd his head onto an Oompa Loompa body. I heard from sources, the director said he wouldn't have made the movie without Hugh Grant being a part of it for some reason, and it's one of the standout moments in the film that is just absolutely delightful. It makes it even more wacky and fun-spirited. If you want to take your family out to a really endearing movie that's going to lift your heart by the end and make you feel all bubbly and cheerful inside, definitely don't miss going to see Wonka! It will make your heart flutter with amazement!","
            8/10
            "
"ecrameri-45342","26 January 2024","Sadly this missed the mark. I don't love musicals at the best of times and this one has unmemorable songs. The overacting gets exhausting.I didn't enjoy the laundry scrubbing scenes. It was a storyline that could have been reduced.There's not enough about chocolate making.I thought Atkinson and Grant's characters worked well.Visually some of the scenes were great - other times there was a predictable cringe factor. I loved the fanncy boxes.Overall by the half way mark I was bored. I just couldn't get invested in the characters. If I hadn't paid for a cinema ticket,and was streaming at home II probably would have switched it off.","
            4/10
            "
"Dickiebyrne","19 December 2023","I can't put my finger on it, the film just lacked something for me, the music didn't hit the toe tapping quality it maybe could have. The songs over time might enter my most listened tunes for 2024 but interestingly the only time my ears pricked up were when I heard the notes towards the end for pure imagination. The set design and atmosphere were well done but didn't quite hit the magical notes you'd expect for Wonka. Olivia Coleman and Tom Davis were enjoyable but Wonka's sidekicks were sadly mostly forgettable. I enjoyed Keegan's ever increasing waistline over the film's length as he continued to sell himself out but would have liked a bit more menace from the three chocolatiers to offer a bit more jeopardy to the good guys.Hugh Grant was enjoyable and could have been sprinkled in a bit more across the film. Chalamet performed the role admirably, I'm not sure you need to have the qualities of a Gene Kelly to act and sing on film to perform these sorts of roles so he coped well enough with what was required of him.All in all a perfectly good 2 hours revisiting a children's classic and a welcome change from watching a string of below par superhero films.","
            7/10
            "
