"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"sydmwswy","7 September 2022","Toxic movies that I hate forever I really believe that films like this harm not only the cinema but also our world.The opening of the movie is very ridiculous. It is one of the few times that I see the Academy giving the best actor award to the worst actor.The lunatic asylum nurse is stupidly naughty . The secondary characters of the movie are very, very bad. The ending of the movie is more ridiculous than the opening, but the worst part of the movie is when a friend (Of course, it hardly even reaches the style of friend) kills him at the request of another friend. The stage design is awful. Neither realistic, nor surreal, nor minimal, nor anything, and intentionally made into a ridiculous form. None of the people in the asylum even come close to the style. There is nothing in this movie. Even relationships are artificial.","
            10/10
            "
"GenK1981","18 January 2001","Every Jack Nicholson film that i have seen everyone that i have known has been making comparisons to his acting abilities with THIS film.  People saying that he was great in 'As good as it gets' and 'Batman' but nothing could ever push the part he played in 'One flew over the cuckoos nest'. This is when i decided to watch it!!!Straight from the off we could see that there was so much talent and energy in the role that Nicholson potrays as mental patient MacMurphy who finds himself being monitored by the institution that he has been sent to in order to find out if he really is mental???At the academy awards of 1975 this swept the board including Nicholson taking Best Actor and Louise Fletcher taking a well deserved Best Actress. But i thought that the incredibly talented Brad Douriff who made his debut with this film as Billy, was very unlucky to pick up best supporting actor in which he was nominated for.  Danny DeVito, Christopher Lloyd and Will Sampson were all brilliant as the inmates of the hospital and showed that its all about the overall cast and not just one actor. 
The film itself is incredible, nothing like i've ever seen before and puts very stupid versions like 28 days way out of context!  You could cut the tension with a knife in every encounter between Macmurphy and nurse Ratched, it literally was end of your seat stuff.  Why i havn't watched this film sooner is beyond me, so please anyone out there reading these comments that hasn't seen this film, pick it up from your local video store A.S.A.P...........10/10","
            10/10
            "
"nickenchuggets","11 May 2021","What can I say about Jack Nicholson that hasn't been stated already? He's one of the most talented (albeit volatile) actors that most people know about. He's known for playing all manners of men who aren't happy with their lives, psychopaths, killers, and people that are, in general, hard to feel pity for. That is until you watch this movie. Nicholson plays Randle McMurphy, a mentally disturbed man who is serving prison time for sexually assaulting a young girl, among other things. He manages to get himself transferred to a mental institution which spares him the horrors of manual labor. Upon arriving, the audience sees similarly mentally ill men who pass the time playing cards and other meager activities, since the nurse in charge of looking after the men, Ratched, is a truly wicked human being. She's cold and unapologetic when dealing with them, and McMurphy grows to hate her more and more as the movie's plot moves forward. In the meantime, he takes part in numerous misadventures that get him into a heap of trouble later on, such as stealing a bus in order to experience a bit of freedom in the company of his friends. One friend he makes in particular will become one of the most important characters of the movie: a tall native american he refers to as Chief. Chief is introduced as someone who's unable to talk or understand anything, but it's all a ruse to make sure the other people don't bother him. The only person he seems to take a liking to is McMurphy, which is shown to its fullest extent at the end of the movie. After McMurphy and the others host a prohibited party at the institution, Ratched shows up the next day and finds the place comprehensibly trashed. When she threatens to tell one of the men's parents about the sexual and alcoholic things that went on there, he is placed in another room, and then kills himself. This being the final straw for McMurphy, he strangles Ratched in a fit of rage but only succeeds in damaging her vocal cords. At the end of the film, McMurphy is taken back to his bed and Chief is happy to see him, but soon he notices the marks of a lobotomy on his head. Knowing that McMurphy would rather die than spend the rest of his life as a vegetable, Chief suffocates him and then escapes the hospital by breaking a window. A bittersweet end to an amazing movie. The performances are excellent all across the board, with special mention going to Will Sampson (Chief) and of course Nicholson. Louise Fletcher also plays Ratched perfectly, and I'm sure putting a bullet in her head would have been very satisfying for most viewers. Overall, this is a movie with terrific acting that will make you feel compassion for someone you never knew it was possible to feel compassion for.","
            4/10
            "
"Sargebri","17 June 2003","This film is definitely one of the greatest of all time.  It has to be in order for it to win the Oscar grand slam.  Jack Nicholson is perfect as Randall McMurphy and Louise Fletcher is perfect as the bitchy Nurse Ratched and Milos Foreman did a wonderful job in his direction of this great film. This will always be one of my favorite films and viewing it will always be a great experience.","
            10/10
            "
"alexdamian","6 April 2022","I truly can't believe the appeal of this film after a rewatch. Perhaps it hit differently in 1975? When I first saw it I was very young, but went along with the idea of Nurse Ratched being the ultimate, scary villain and Randle McMurphy being the spirit of individualism and cheerful nonconformity. That was every adult's assessment who was an adult in the 70s.Upon a rewatch 25 years later, I can't believe what I'm seeing. A vile and violent man who has been convicted of statutory rape with a 15 year old (who then brags about it!) takes the easy way out of prison work detail and immediately starts a campaign of harassment against the female head nurse and general upsetting of everyone involved. Within minutes he's going into the nurse's station where he's not allowed, terrifying the two female nurses (I mentioned he's a rapist, right?), and refusing to accept Ratched's rather rational explanations to his ham fisted demands. I realize Ratched is a nightmare character in the book, but in the film she just comes off as a harassed nurse already dealing with too much before Nicholson arrives in all his Nicholson-ness to torment her. And then he tries to murder her.The only real villainy left in this Nurse Ratched is her manipulation of Billy, and coercion of him in collusion with his mother. And of course the horrific ending. But watching it now, it just seems the story of a volatile rapist who tries to kill a nurse for doing her job. All to show us that lobotomy was an inhuman practice that was rightly outlawed.Will Sampson and the rest of the cast were excellent, and the directing was obviously well done, so I couldn't give an abysmal rating, but Nicholson is just Nicholsoning and his character is horrid.","
            9/10
            "
"Ashlevine","10 November 2004","This film is, in a word, amazing. The acting is superior. The direction outstanding. Michael Douglas should be very proud of this early accomplishment. The characters we meet throughout the film are very memorable, some likable, some psychotic. The film has a such a realistic style, you could be fooled into thinking you are watching a documentary. This is one of the most unforgettable films of the past years- don't miss it! For anyone who has not had the opportunity to view this film please do not hesitate. I have given this film a perfect ""10"" rating and I will not do that often. Very few movies deserve that rating but this one is definitely one of them.","
            8/10
            "
"corbanspaghette","7 October 2019","Milos Forman brings his directional skills to the max with a film that perfectly captures feelings of claustrophobia and conflict thats only elevated by quite possibly the greatest cast in any film ever. The main attraction is of course Jack Nicholson as McMurphy, but every single member of the cast has at least one iconic moment. And the ending is such an emotionally captavating and beautiful example of film technique that it would be criminal for me to say anything about it. You just have to expierence it for yourself.","
            10/10
            "
"halnexus","19 September 1999","Foreign directors tend to create films with disturbing subject matter. Czech auteur Milos Forman is no exception.  His films have taken on issues of freedom underneath even the vilest of expressions, whether they be pornography or mental wards.  ""One Flew Over the Cuckoo's Nest"" is set in the latter, and its tale of a recently-indoctrinated inmate who inspires the other ""lunatics"" is noble.  Yet great art is not always determined by courageous ambitions.  Ironically Forman, unlike most of his foreign colleagues, has a Hollywood touch which proves condescending to his material yet rewards him when the Oscars come calling.  ""Cuckoo's Nest"" is a prime example of Oscar-bait, assuming a certain knowledge on the human condition yet remaining hollow in the center.Jack Nicholson plays Randall P. McMurphy, mental inmate extraordinaire, able to get withdrawn Indians speaking and stuttering momma's-boys laid.  As the movie begins, McMurphy enters the domain of Nurse Ratchet (Louise Fletcher), a blue-eyed orderly with a heart of stone.  Soon enough, he's able to bond with his fellow inmates (including promising up-and-comers Danny DeVito and Christopher Lloyd and Forman regular Vincent Schiavelli) through evening poker runs, basketball games, fishing trips and drunken defiances of authority.  Indeed, the man's so inspiring that it's a wonder Robin Williams didn't snag this movie for his own.And therein lies the problem.  McMurphy, it is clear from the outset, is not even a character.  He's a symbol, enacting Bugs Bunny-esque guard smooching and still possessing his abilities to score women despite his current mental condition. This is no accident, because Forman and his screenwriters make an effort to set McMurphy apart from the ragtag group of nutjobs by contrasting their white uniforms with his snow cap and blue jacket.  This plunges the heart out of Ken Kesey's original novel, which illustrated the bond between McMurphy and the other characters.  Jack Nicholson, however, plays him as if he were a religious artifact, smirking all the while like he knows he's a pedestal above each and everyone else in the sanity department. The subtlety of character emotions exerted in real-life is altogether lacking in many scenes, such as McMurphy's over-the-top rendition of watching the World Series. Indeed Nicholson seems here to be pleading for the Academy Award from his acting peers (which he ultimately, and predictably, won) which was only understandable after years of Roger Corman trash-pics and four Oscar nominations with absolutely nothing to show for it.  His performance here was the first of many where he decreasingly lost touch with the subtleties of his profession and decided to go for comedic, crowd-pleasing broke simply by playing off his own stereotype.If there is one performance to note here, it belongs to Louise Fletcher. Cold, calculating, but always protruding her frigid qualities with nothing more than a stare, Fletcher's portrayal of Nurse Ratchet earns its spot on the cinematic hall of fame.Yet in the end it's not enough.  Not even Haskell Wexler's tight, expert cinematography and intriguingly funny bits of dialogue (as the movie went on I kept wondering why males don't use the euphemism ""beaver"" anymore) can save Forman's film. Of course one can easily deduce a pattern from the Czech helmer's career.  From ""Hair"" to ""Amadeus"" (still his best film) to ""The People vs. Larry Flynt"", Forman has had no trouble plunging into the depths of certain issues which repress humanity.  Unfortunately, however, one can never reach the full effect of triumph of the will when one's story is supported by a cartoon.","
            10/10
            "
"Zac_La_Porte","2 August 2022","One Flew Over the Cuckoo's Nest is both deeply poignant and wonderfully poignant at the same time. Throughout the film, there's always a certain selection of tones ranging from mentally insane, dramatic, guilty, rebellious, and even very hopeful and humorous. Milos Forman does an excellent job in directing a 1960s-set story set in a mental institution, starring Jack Nicholson as a prisoner who pleads insanity and is sent to this ward, resulting in him changing the lives and outlooks of the other patients.The first 20 or so minutes of the film for some can really be rough to completely engage in, especially since it's obviously the first act where we get to know the characters, a little bit of their backstories and the events taking place in the film. But once it gives you the time to really make acquaintance, that's when it's super rebellious and never really becomes boring or slow-moving. But to people who'll watch this movie without knowing too much about it, it'll absolutely surprise them with the sense of triumph and incredible sadness by the end of the film.Taking place in a ward, the actors who play each of the patients are truly talented, even if they're not the lead character always on the screen. Nicholson may not be as insane as he was in The Shining, but he's also perfect in this movie. The sort-of-an-antagonist happens to be one of the nurses in the facility played by Louise Fletcher, who is honestly kind of difficult to call the monstrous villain, because her character is really doing her job, although she can be quite harsh.The portrayal of the inside of this mental institution is also very real and worth its own conversation, with the patients' schedules being designed very carefully, very therapeutic and purposeful. Every element you can see, hear and point out in this movie is all near-perfect, which results in it being a staggering classic. It will leave you with the feelings it delivers at the end, very successfully, and it's truly worth watching.If you liked this review, check out the full review and other reviews at aussieboyreviews.","
            7/10
            "
"asherh-18661","8 January 2024","Good: EVERYTHING about this movie is amazing. The way you connect with the characters oh my god. I am truly speechless. This movie dug so deep into my heart. The plot was amazing. The scenes were amazing. The acting was jaw-dropping. The directing... I could go on and on and on. This movie is such an emotional masterpiece.Bad: Nothing. ABSOLUTELY NOTHING.DON'T EVEN GET ME STARTED ON THIS MOVIE. THIS IS THE MOST AMAZING MOVIE THERE CAN EVER BE. NOTHING IS WRONG WITH IT. IT IS SUCH A EMOTIONAL MASTERPIECE AND IT GETS TO YOUR HEART ON A WHOLE NOTHER LEVEL. OH MY GOD MAN. I JUST WATCHED THE BEST MOVIE THAT I HAVE EVER SEEN.","
            10/10
            "
"plsj","15 July 2000","One Flew Over the Cuckoos Nest is one of the all-time great films, and should be higher than #20 on AFI's 100 best movies list. Jack Nicholson and Louis Fletcher give the performances of their career. Christopher Lloyd(in his first movie)gives a great performance and Danny De Vito and the rest of the cast. A flat-out outstanding movie. Overall 10/10","
            10/10
            "
"lavaside-60237","5 July 2023","A very interesting look into the mental institutions no longer around; that all the crazy people under your local bridge, or filling your local park - used to be relegated to.All of the actors give phenomenal performances.The reason why I'm giving it a 7 - is because that's all it has going for it.The story, nor subject matter, is even mildly interesting.This is a movie you'll watch once in your life, and never have any desire to suffer through, again.But it is excellent, for what it is.I just can't imagine going down to the local slow kid farm, and watching them for a couple hours for entertainment.Which is basically what this is.","
            10/10
            "
"trickrider","14 January 2004","You can't honestly tell me that any one of the Lord Of Rings movies is better than Cuckoo's Nest! The fact that One Flew.. dropped to #12 because of the entry of LOTR The Return of the King, is outrageous! LOTR is nothing but overblown CGI! It doesn't reflect anything at all but fantasy! Give me a break! It goes to show you that there are more geeks and nerds on this planet than people with common sens","
            8/10
            "
"EJBaggaley","4 November 2004","One of the best films ever made, as I can just watch it again and again and never get board of watching it. It goes to show how good the film was, that almost every main actor in this film made a success in acting after taking role in this movie. Jack Nicholson was truly made for the part as RP McMurphy, as nobody else could have played the part more convincing and dramatic as he did. To perform a film set in a mental Institution takes an incredible amount of patience from both the directors/actors to learn how to act mental, as Danny Devito(Martini) and Christopher Lloyd(Taber) were especially remarkable at this, as they knew how to put on such convincing mental facial reactions (ie.when C.Lloyd was screaming/laughing when Will Sampson(The Chief) escaped from the mental Institution and when D.Devito(Martini) was playing Monopoly with Harding as he put his hotel piece on the board.This film in all aspects was funny, witty, heartfelt, dramatic and quite realistic, as all the way through the film you are either angry, laughing, crying, at something or other, that is going on in the film, whether its being angry with Nurse Ratchett(Louise Fletcher)over her legalism, or crying when Billy(Brad Dourif) harms himself at the end of the film or even laughing at the way RP McMurphy was acting, when he was listening/ observing Mr.Hardings and Mr.Tabers argument during Nurse Ratchetts therapy group. There is not a moment in this film, for which ones emotions aren't triggered, as this film is 'all go' and never drags-on. If you haven't seen this film and would like to, please watch it, for I can guarantee you that you won't be disappointed. PS Memorable/Favourite quote - I don't have anymore questions, do you have any questions Mr. McMurphy ""Where do you suppose she lives""","
            9/10
            "
"aidaneccleston","3 January 2024","One Flew Over the Cuckoo's Nest, a perfect 10, man! Jack Nicholson's performance is off the charts - the rebellion against the system and Nurse Ratched is like the ultimate mental game. The characters are a mix of crazy, quirky, and unforgettable - it's a rollercoaster of emotions, and you're hooked from the first scene.The whole vibe of the mental institution is insane, pun intended. The rebellious spirit, the pranks, and the camaraderie are pure chaos, and it's like a rebellious anthem against conformity. The film doesn't just entertain; it makes you question authority, rules, and sanity itself. It's a cinematic journey that transcends the screen, leaving you with thoughts that linger long after the credits roll.Sure, it's not your typical blockbuster, but that's what makes it special. It's a trip into the human psyche, a rebellion against societal norms, and a testament to the power of individuality. A solid 10 because it's not just a movie; it's a masterpiece that challenges, entertains, and leaves a lasting impact. If you haven't seen it, you're missing out on a piece of cinematic brilliance.","
            7/10
            "
"BecksyKane","7 May 2020","A touching story carried by wonderful acting from all cast members. A rollercoaster of emotions packed into 2hrs 13 mins & worthy of the 5 Oscars it received.
In the opening scene, the patients seem extremely docile - obeying Nurse Ratched's cult like rigour (one patient even takes his medication like communion), though upon McMurphy's arrival, life on the ward perks up. With his rolled up sleeve encasing a pack of cigarettes, the dishevelled hair, the mischievous look in his eyes, McMurphy establishes himself as a rebel without a cause from the get go. He brings joy & laughter back into the lives of the patients, and inspires the men to gain autonomy for themselves and indeed hope for a life outside of the institution.
The group therapy scenes were excellent and really allowed time for you to 'get to know' each individual patient. Though Nicholson's character (McMurphy) is flawless, credit has to be given to the men behind Billy Bibbit, Chief & Martini. Their performances felt so believable - not once did I think oh, these are actors.
One Flew over the Cuckoo's Nest is a touching, and culturally significant drama which stands the test of time - offering an interesting insight into the relationship between authority and freedom. (Is it necessary? Would chaos ensue without its presence?) I'll bet a buck (excuse the reference), that if you haven't seen this film, you'll realise what the fuss is all about when you do.","
            6/10
            "
"baumer","22 May 2000","Cuckoo's Nest is a great film, there is no doubt about that.  But unfortunately this film swept everything that year at the Oscars and Jaws was left out in the cold.  Now Jaws is the film that I consider to be the best film ever made and because of it I used to have a personal chip on my shoulder about Cuckoo's Nest.  I could never understand why a film like this one was so much more heralded than Jaws.  But now that I am little older I can appreciate the fact that the Academy is really quite political and there was no way that a 27 year old director was going to beat out Milos Forman for best picture and best director.  But that aside, I have to admit that ONE FLEW OVER THE CUCKOO'S NEST is one fantastic film.  I just had to get that out of the way first.Jack gives, what I think, is his best performance ever in film.  Here he a driven, tenacious and determined man.  I can only think of two other characters in film that exhibit qualities like Randal McMurphy, and those are Rambo and Indy.  But seeing as McMurphy is more real and more believable, that honour has to go to him.  Cuckoo's Nest is an inspirational film and if there is one line that will always be remembered in this film, it is the line, "" Well at least I tried, ***dammit!""  That is the epitome of what the film and the character are all about.  Sure there is the underlying theme of the common man against evil society but I like it better to think of it just as a film about one mans struggle to rise to the occassion and conquer some very stacked odds.What is also great about the film is to see some actors early in their career.  Brad Dourif, Danny Devito and Christopher Lloyd all have roles in the film and they have all gone on to have extensive careers in the Game. 
There really isn't much more I can add to what Cuckoo's Nest is all about, I'm sure you have seen and read it all before.  All I can say is that is an inspirational movie about not giving up and standing up for what you believe is right.  And it is done extremely well.  It is not as good as Jaws ( nothing is ) but that is not a fault of it's own.  Milos Forman is no Steven Spielberg but that is another story and this film...... ah hell, why don't we just leave it at that.  It's a great film and Jack is at his best. That's all you really need to know.9 out of 10","
            8/10
            "
"eoinageary","26 July 2023","My first watch of this movie and I enjoyed it quite a bit. The movie is centred around a man known as McMurphy, he is serving a sentence on insanity coming from prison. As he is the most ""sane"" one there he wants out, he gets the other patients to rally behind him as he defies the rules of the hospital run by head nurse Ratched.The movie has a feeling that I'm still trying to put my finger on, at the start I found Murphy too cocky and seems to be in denial and by the end I found him to be broke and even though he has done bad things he has a heart for the fellow common folk.The support cast is also great, there is one young man who's story is honestly heart breaking, I can't find his name at the moment I'll edit this when I do, along with his story, the ""chief"" is also great and a nice addition.I felt a lot of things watching the movie and I do recommend you see it, 8/10.","
            8/10
            "
"aciessi","3 October 2020","One of the most significant films of the 20th century, if not of all time. A brilliant, yet deeply disturbing and frightening look at the human rights catastrophe that was insane asylums in the early 1960's. All the same, it serves as a greater allegory against the oppressive authoritarianism and violence that swept the nation at that time. In many ways, you can argue that One Flew Over the Cuckoo's Nest is a horror film. McMurphy is a little off, but not stark raving mad, and yet he still winds up locked away with a garden variety of mental patients at an Oregon psychiatric ward. He attempts to outsmart and conduct a coup over the head nurse Ratched, who runs the asylum with the grip of a fascist dictator. It's hard to watch the dynamic between the patients and Ratched, especially when you remind yourself that much of what this film is based upon isn't fiction. Psychological torture, shock therapy and lobotomies. They really happened in these institutions. By the film's end, our nerves are so rattled, that the sight of Chief bashing through the window with a water fountain to escape the asylum is cathartic and exhilarating.","
            10/10
            "
"b-gallagher2","14 April 2011","This was a crazy movie. Jack Nicholson plays the protagonist, a man who ends up in a mental health facility. They believe he's not crazy at all, that he's just doing all this to get out of working a job. But only watching the movie can tell you what happens. All I can say is that it was crazy. As far as technical work goes, the movie had very omniscient and interesting photography. The movie also had a few good subjective shots. But what really made this movie was how round Jack Nicholson's character was. This movie was a combination of a psychological thriller and a horror movie combined. The story progression on top of Nicholson's character just made a crazy dramatic thriller. Also every nurse in the movie was so cold and eerie, especially nurse Ratchet, she was so cold and had such an eerie personality, it just helped build the overall uneasiness of the movie. This was a good movie.","
            9/10
            "
"charlesturner-75605","24 September 2022","I find this Jack Nicholson film maddening. We dive into the depths of the psych ward in this picture film. The lives of the other patients and the lives of McMurphy. Is he really crazy or just crazy enough to be sane? The whole film your so engrossed in his actions, you really debate, is Jack Nicholson character really mentally ill? I find this film educating, and sometimes depressing. There are wards all over the United States just like this depicted in the film that are just as bad if not worse than the one we see. Are some people faking it? Are some people really that crazy? Or do some people just need the help. The ending was a little unsatisfying in my opinion. But overall a good picture.","
            6/10
            "
"hall895","26 October 2006","Every great once in a while there comes along an acting performance which elevates a very good movie and turns it into something very special. Jack Nicholson gives just such a performance in One Flew Over the Cuckoo's Nest. He is so good, so perfect in every way, that you are willing to overlook any minor quibbles you may have with the film and simply appreciate the magic and majesty of his performance. This is certainly not a perfect film by any means but the story is so powerful that it almost couldn't help but be a success no matter who was in the lead role. Placing the manic, irrepressible Nicholson center stage takes what always would have been at worst simply a good movie and makes it into something truly memorable.Set in bleak 1960s Oregon, One Flew Over the Cuckoo's Nest follows Randle Patrick McMurphy, as played by Nicholson, a troublemaking prisoner sent to a mental institution even though he is rather clearly not insane. At the very least when compared to the men who will become his fellow patients on the ward McMurphy is clearly the most sane, the most ""normal"" of the bunch. The men he encounters have been beaten down by the system. They've had the individuality, in fact their very lives, sucked out of them by the oppressive atmosphere in the institution. To these men, McMurphy will be something of a savior as he tries to show them there can still be more to life than their dreary day-to-day routine, some hope and joy even behind and hopefully one day beyond the institution's walls. Where McMurphy with his boundless energy, sharp wit and zest for life attempts to bring life into the ward he meets his match in the cold, domineering Nurse Ratched, played with perfect icy detachment by Louise Fletcher. Nurse Ratched very much likes having the men of the ward firmly under her thumb and will not react kindly to having her methods and authority questioned by the brash newcomer in the group. The conflict between McMurphy and Ratched is quite clear. They are fighting a battle for the minds, the very lives, of all the men on the ward. Both Nicholson and Fletcher fall into their roles perfectly. No accident both walked away with Oscars.Where Nicholson and Fletcher are clearly the key figures here the rest of the cast is spot-on as well. Each of the patients on the ward is quite unique and all of the actors involved do a terrific job of bringing these characters to life. Notable in what were very early performances in their careers are some soon-to-be familiar faces, Danny DeVito and Christopher Lloyd. Brad Dourif as stuttering Billy, Will Sampson as silent Chief...the list of quality performances is staggeringly impressive. These fine actors bring this tremendous story to life. There are some moments which may seem a little out of place, perhaps a little forced. And there are times where things move a little more slowly than one might like. But whenever the movie threatens to really begin to drag there is a burst of Nicholson energy to propel it forward. Enjoyable and thought-provoking, in the end the film manages to be both uplifting and heartbreaking all at once. From the screenwriters to the director, the cinematographer and the wonderful cast it's a brilliant job all around.","
            8/10
            "
"kaaffilm","25 March 2023","""One Flew Over the Cuckoo's Nest"" is a powerful and moving film that explores the complexities of mental health in a way that is both entertaining and thought-provoking. Jack Nicholson gives a masterful performance as Randle McMurphy, a rebellious inmate in a mental institution who challenges the strict authority of Nurse Ratched, played brilliantly by Louise Fletcher. The film is a searing indictment of the mental health system and the ways in which it can be used to control and manipulate vulnerable individuals. Director Milos Forman infuses the film with a sense of realism and urgency that is both unsettling and inspiring. The supporting cast is also exceptional, with standout performances by Brad Dourif and Will Sampson. ""One Flew Over the Cuckoo's Nest"" is a true cinematic classic that continues to resonate with audiences today, and is a must-see for anyone interested in the intersection of mental health and societal power dynamics.","
            10/10
            "
"Smells_Like_Cheese","22 November 2003","That word can sum up this movie. I saw this my freshman year of high school in 1999. Seemed like ages ago. But we were learning in my health class about a disease called skyzophrinia(spelling???). And we watched this movie. I came home telling my mom about this great movie we watched called ""One had flown over the bird's Nest"". Nice title, huh? So, my mom told me that my grandfather owned the movie. I watched the whole thing, and I was amazed. The powerful performances were beyond anything I could talk about.
I just couldn't stop crying at the end. But I will not give it away, you'll just have to see for yourself. Watch this legendary film, you won't be disappointed.10/10PS: How many times has this movie been parodized?","
            10/10
            "
"baz_trinity","29 August 2006","I watched this movie for the very first time yesterday and I have to say, it blew me away and is definitely one of my all-time favorites. This tells the story of Mcmurphy (Played by the incredible Jack Nicholson) who gets put into mental institution after a number of incidents. From there on in, you are captivated by the witty cast of the institution (Including Christopher Lloyd) who produce some hilarious and entertaining scenes in the ward. But the plot thickens and you begin to realize the shocking tales that occur and the story twists and turns. You are literally holding your breath from start to finish and it is also one of the most thought-provoking ends to a movie. The nurse Ratched, played by an excellent Louise Fletcher, is ice cold in her attitude and you really grow to hate her. In fact, every character in the movie is absorbed into your mind and you really get to know them. You feel for the characters like you would feel for people that aren't acting, and provokes the question, why are those that inhabit a mental institution so ignored and turned away from society? In a nutshell, this is an amazing, humorous and shocking piece of movie-making that everyone should watch, you won't be disappointed.","
            10/10
            "
"DramaDude","29 May 2003","If Jack Nicholson would have known how successful his career would become after this movie, he would have wound up in a mental ward! Oscar winner Milos Foreman directs a great cast and a great story in this movie about the life of one man, committed to a mental institution, and the lives he changes while he's there. Worthy of all the Oscar's it received, ""One Flew Over the Cuckoo's Nest"" is just as good on stage! This past January, I had the honor to be cast in this play as Billy Bibbit. I know first hand just how strong this movie really is! To those of you who havn't had the pleasure of renting this one...I HIGHLY recommend it!","
            10/10
            "
"priyankarocksghoshal","9 January 2024","This movie was on my watchlist for a decade and I finally got a chance to watch it this weekend.Playing the role of a criminal who had convinced the judge of his mental illness, is sent to an institute to verify if he was indeed mental or not, Jack N does an outstanding job! His laugh is more powerful and dangerous than most such films combined. He is terrific and so is the rest of the star cast.The movie keeps you so busy judging him, that you overlook the real antagonist.This film subtly reminds you how our judgements could go wrong.Jack N is definitely one of the finest actors and now I look forward to watching all his movies.","
            9/10
            "
"ajs-10","20 August 2011","Based on a novel by Ken Kesey, and later a play by Dale Wasserman, this film won 5 Oscars including; Best Picture, Best Director, Best Actor and Best Actress. So it looks like it's a 'must see', which, to a large extent, it is. I did find, though, that as a translation of a novel/stage play to the big screen it did suffer from being just a little too, well, theatrical (for want of a better word). I don't want to detract from some truly excellent performances, but, as a whole, I did come away very slightly disappointed. As usual, my thoughts after this brief summary.R.P. McMurphy has been transferred from a local prison to a mental hospital for observation. The authorities believe he is trying to feign mental illness to get out of his work detail and, to this end, they want a professional opinion. He is put into a ward under the watchful care of Nurse Ratched, a quite formidable, but caring, woman. The other 'inmates' have a variety of problems and demonstrate these in a variety of ways. McMurphy immediately tries to put his brand of democracy on his comrades in his first group discussion, but Nurse Ratched is having none of it. Thus begins a battle of wills that, at times is frustrating, uplifting, funny and even tragic. Life continues like this, and McMurphy even makes a big enough impact to be kept there and not be returned to prison. But when he discovers that he is not just there until the end of his sentence, but until they decide he's sane enough to leave, things take a turn. Now determined to leave for good, McMurphy hatches a plan to escape with at least one of his new friends. I'll leave it here so the Spoiler Police don't try to put me back in that institution.As I've already hinted, tremendous performances from both the leading man, Jack Nicholson as R.P. McMurphy and the leading lady, Louise Fletcher as Nurse Ratched. Both were superb; Nicholson with his free-flowing, improvised style and Fletcher with her more measured approach. Also worthy of note were; Danny DeVito, who I hardly recognised, as Martini, Sydney Lassick as Charley Cheswick, Christopher Lloyd as Taber, Vincent Schiavelli as Fredrickson, Brad Dourif as Billy Bibbit, Mews Small as Candy and, not forgetting, Will Sampson as Chief Bromden.I did find this film a little bit like watching a play at times, it did branch out occasionally, but the vast majority of the action takes place on the ward, which I did find slightly claustrophobic. It was very well made, with quite a few scenes, particularly those featuring Jack Nicholson, being improvised to some extent. I really enjoyed these scenes, as they were allowed to evolve I would really love to see some outtakes! Over all though, an interesting film that deserves all the accolades it's got over the years For me, a little bit too much like a play, but then I can only be honest about how I feel about it. Even so, highly recommended.My Score: 9.1/10.IMDb Score: 8.9/10 (based on 260,412 votes when this review was written).Rotten Tomatoes Score: 96/100 (based on 51 reviews counted when this review was written).","
            9/10
            "
"Bing5253","4 October 2006","This movie is brilliant! It stars Jack Nicholson as McMurphy, a man that pretends to be crazy to get out of going to prison. He gets sent to a mental institution and finds out about Nurse Ratched, a strict dictator of the patients in the institution. She however, is not so happy about his new look on how things should be. McMurphy makes new friends and goes on many exciting touching, hilarious and downright amazing adventures.This movie is a classic and will make you laugh, make you cry and keep you gripped until the very end. One Flew Over the Cuckoo's Nest has some great acting performances from Jack Nicholson, Danny De Vito, Brad Dourif, Christopher Lloyd and Louise Fletcher.9/10","
            10/10
            "
"ufokart","28 January 2001","this movie is superb. first, the acting was excellent, especially jack nicholson and christopher lloyd( his first movie), the acting of jack nicholson is my 6 favorite he really deserved that oscar. the movie is very dramatic, and with a lot of unforgettable scenes( my favorite is the killing of macmurphy). you have to see this excellent movie.10/10","
            10/10
            "
"catcha22","7 August 2003","Don't get me wrong.  One Flew Over the Cuckoo's nest was a very good movie, one of the few I gave a 10.  The film was very well made, well acted, well casted, and, though it is a simple story, it not only won Oscars, it won our hearts (which ""Driving Miss Daisy"" supposedly did, though I hated that film).  Some people might not like it, but I give it a 10.  (The Indian guy who played Nickleson's institution-mate and killer was a native local Park Ranger where the film was shot, the crew thought he looked good for the part, so he played it and went on to an even larger acting career.)","
            1/10
            "
"PathetiCinema","26 August 2008","The Chief kills McMurphy because he thinks he is ignoring him. Shocking!Also, as an ornithologist, I study birds. All manner of birds. Especially cuckoos.This movie didn't have a single cuckoo. What a crashing disappointment. All I got instead was a bunch of lunatics running around and making silly noises at each other for two hours.With a title this misleading, the film should be scorned. I waited and waited to catch a glimpse of at least one cuckoo but nothing happened.Instead, I witnessed some ridiculous scene in which McMurphy ignores a big Chief and is killed with a pillow for doing so.. Not a bird in sight.At the end, some Indian guy runs off into the woods. Still, I waited for a glimpse of at least one bird. Nothing.How anyone can call a bunch of maniacs drooling and farting entertainment, I'll never know.","
            10/10
            "
